user_name,rating,review_text,date,label,sentiment,teks_preprocessing
Dapurnya Burger,5,"Saya Pemakai : Go Box, Go Pulsa, Go Ride, Go Send, Go Car, Go Food, Dan Go Massage Aktif.. terimakasih Gojek Semua Bermanfaat.",2024-01-11 18:40:06,1,POSITIF,pakai go box go pulsa go ride go send go car go food go massage aktif terimakasih gojek manfaat
Fahry Zidan,2,Kenapa akun saya dibekukan padahal saya tidak melakukan hal hal yang mencurigakan saya hanya menggunakan goRide dan goTansit,2024-01-11 14:35:29,0,NEGATIF,akun beku curiga goride gotansit
heriansyah 86,1,Apk ampas Hujan²Pas urgent Driver nga mau pada ngambil orderan Jam sibuk apaan gua order goride pas kaya jam kerja kebetulan pas ujan udh nunggu lama Mala nga ada yg mau ngambil orderan,2024-01-04 22:06:14,0,NEGATIF,apk ampas hujan pas urgent driver nga ambil order jam sibuk order goride pas kaya jam kerja pas ujan tunggu mala nga ambil order
Arum Setiani,3,Banyakin promo goRidenyaaa pls,2024-02-24 08:37:39,0,NEGATIF,banyakin promo goridenya pls
Wahyudi Yulianto,5,"Untuk promo go car dan go ride lumayan,, cuma promo go food nya tolong ada in promo ongkir juga dong,,🤭😁😁",2024-02-17 18:30:14,1,POSITIF,promo go car go ride lumayan promo go food nya in promo ongkos kirim
feni hestia,2,"Hampir setiap hari pakai goride tp semaki kesini ga ada reward atau promo, pdhl sebelumnya ada...mari geser ke aplikasi sebelah",2024-02-17 16:44:16,0,NEGATIF,pakai goride semak kesini reward promo geser aplikasi belah
Rachmawati,1,"Setiap pesan gocar ataupun goride selalu bermasalah dengan akunnya, tapi setiap beli tiket kereta bisa. Tolong diperbaiki aplikasi nya",2024-02-04 19:36:05,0,NEGATIF,pesan gocar goride masalah akun beli tiket kereta baik aplikasi nya
Tanti Wati,3,1rmh beda hp.ee pesen go ride dng ttik dan tujuan sama knp nominal beda.sya kena 42k.pake hp ponakan 25k tunai jg.blm gofood.klu py sy mehongggg.knp bs begitu.1rmh lho.pdhl sy setia memakai gojeck utk order makanan.,2024-02-03 20:37:58,0,NEGATIF,rmh beda hp ee pesan go ride dng ttik tuju nominal beda sya kena pake hp ponakan tunai jg blm gofood klu py mehong knp rmh lho pdhl setia pakai gojeck order makan
Arya Dhapi,3,"Mau order goride,gak bisa2, stuk di map.",2024-03-25 22:52:19,0,NEGATIF,order goride gak stuk map
Mansur Balfas,5,Tambahin lagi promo potongan goride dan gocar nya,2024-03-23 13:46:54,1,POSITIF,tambahin promo potong goride gocar nya
Fabian Delivery Surabaya,5,Maaf selebihnya buat aplikator gojek. Khususnya Cabang Surabaya. Tolonglah pihak aplikator khususnya gojek untuk menengahi atau membantu kawan rider dilapangan perihal kasus rider ojol yg hilang di apartemen puncak kertajaya surabaya. Guna memberikan rasa aman kepada rider jika ada kiriman makanan maupun kiriman paket gosend. Paling tidak 10 menit parkir didalam apartemen. Krn selama ini rider parkir diluar..,2024-03-22 16:06:57,1,POSITIF,maaf lebih aplikator gojek cabang surabaya tolong aplikator gojek tengah bantu kawan rider lapang perihal rider ojol hilang apartemen puncak kertajaya surabaya aman rider kirim makan kirim paket gosend menit parkir dalam apartemen rider parkir luar
Syaban Haidar Ali,1,Bang adakan goride nego Jakarta bang,2024-03-21 01:39:30,0,NEGATIF,bang adakan goride nego jakarta bang
Marisa ananda,3,"Saya suka pakai gojek buat beli makan dan pesen goride tapi Tolong diperbaiki lagi,saya pesen goride pake gopay ganemu driver sama sekali sudah saya batalin saya pesen berulang kali masi aja gak dapet driver padal biasanya langsung dapet driver🙏",2024-03-08 20:17:03,0,NEGATIF,suka pakai gojek beli makan pesan goride baik pesan goride pakai gopay ganemu driver batalin pesan ulang kali mas driver padal langsung driver
maulana rakha,1,"Tidak dapat memesan go ride, mohon diperbaiki",2024-03-06 16:21:03,0,NEGATIF,pesan go ride mohon baik
marsha gapapa,1,"tidak pernah dapat voucher goride,jompor saya setiap hari pake goride PP 25rb gaperna dpt voucher goride",2024-03-03 19:00:04,0,NEGATIF,voucher goride jompor pakai goride pulang pergi rb gaperna voucher goride
Edy Notomiharjo,5,"Tolong diaplikasi goride dikasih pemberitahuan jika pemesan sudah bener2 memberi alamat tujuan,krn sering terjadi pemesan terbalik memberi alamat jemput ke tujuan...trm ksh",2024-04-21 17:56:31,1,POSITIF,aplikasi goride kasih pemberitahuan mes bener alamat tuju krn mes balik alamat jemput tuju trm ksh
RE JIH,5,"Kenapa saya isi gopay tidak bisa, pesen goride juga bisa tlg bantuannya terima kasih",2024-04-18 11:33:21,1,POSITIF,isi gopay pesan goride tlg bantu terima kasih
Yulianto Wibowo,2,"pesen goride posisi driver Deket ga mau pada ngambil, di kasihnya yang jaraknya jauh semuanya, sbagian di cancel sama drivernya.",2024-04-17 19:04:06,0,NEGATIF,pesan goride posisi driver ngambil kasih jarak sbagian batal drivernya
Radhitya Sri Winardi,5,"aku sering pake go-ride ketimbang go-car, kasih diskon go-ride nya lebih banyakin dong min😋😋",2024-04-17 15:04:17,1,POSITIF,pakai goride ketimbang go car kasih diskon goride nya banyakin min
Bandung Utara_Muhammad Adam Setiawan_Modelling,2,"Kalo jaraknya jauh, driver banyak alasan dan cancel sepihak. Saya punya bukti chat katanya cari orderan goride,juga saya bayar 32 ribu cuman masuk ke drivernya cuman 22 ribu",2024-04-04 15:35:35,0,NEGATIF,jarak driver alas batal bukti chat cari order goride bayar ribu cuma masuk drivernya cuma ribu
Linamalik,5,Saya pernah naik Go-Jek goride dari maxi swalayan manggar tujuan pondok asri,2024-05-31 16:59:36,1,POSITIF,go jek goride maxi swalayan manggar tuju pondok asri
Sean Kevin,3,udah up ke gopay plus saya pikir bakal dapet voucher goride biar murah taunya gabisa dipakai gimana ini ?,2024-05-29 06:18:10,0,NEGATIF,up gopay plus pikir voucher goride biar murah tau pakai
Prakasa 91,5,Perbanyak lagi voucher goride gofood nya,2024-05-27 21:34:17,1,POSITIF,banyak voucher goride gofood nya
Eko Purwantono,1,Tolong radius driver di tambah setiap pesan goride di luar jangkauan.bedakan jg itu goride hemat dg goride reguler knp waktu tunggu nya sama.,2024-05-27 07:41:07,0,NEGATIF,radius driver pesan goride jangkau beda goride hemat goride reguler tunggu nya
Fadilatus Sukriyah,3,"Sediakan versi lite nya dong. buat goride & gocar doang... Ukuran aplikasinya jangan terlalu besarlah,...",2024-05-27 07:32:30,0,NEGATIF,sedia versi lite nya goride gocar doang ukur aplikasi besar
Abdul Jalil,4,"Mohon diperbaiki, saya tidak bisa mengubah metode pembayaran dari tunai ke gopay saat setelah order goride",2024-05-23 10:30:45,0,NEGATIF,mohon baik ubah metode bayar tunai gopay order goride
Lylyane Oktavia,5,Diskon go ride nya tolong lebih di banyakin lg😂,2024-05-19 17:35:15,1,POSITIF,diskon go ride nya banyakin
Amelia Setyawati,2,"Aplikasinya masih membantu sebenernya buat kehidupan saya ya. Cuma entah nih ya, ada apa yg terjadi diantara driver & pihak manajemennya gojek. Driver sering minta cancel. Dan sering bgt terjadi waktu saya & teman2 saya pesen goride/gocar, abangnya selalu menanyakan harga yg tertera di aplikasi kami dan tidak jarang yang saya dengarkan sepanjang jalan pun, hanya keluhan mereka mengenai perbedaan harga tersebut, dan saya alami lagi tadi pagi. Mohon pihak Gojek untuk segera memperbaikinya ya🙏",2024-05-16 09:17:55,0,NEGATIF,aplikasi bantu sebenernya hidup driver manajemen gojek driver cancel banget teman pesan goridegocar abang harga tera aplikasi jarang dengar jalan keluh beda harga alami pagi mohon gojek baik iya
Sheva Ferdian,5,Tolong beri tahu notifikasi kalau pesan goride itu dapet driver jauh itu karena driver pilihan. Kami sebagai driver bila mendapat customer jauh penjemputannya selalu dicancel,2024-05-01 10:44:06,1,POSITIF,notifikasi pesan goride driver driver pilih driver customer jemput dicancel
Adi wijaya Putra,5,Kenapa saya g bisa gunakan opsi pembayaran gopay buat menu go ride dan go car tp di go food bisa...,2024-06-28 09:02:57,0,NEGATIF,opsi bayar gopay menu go ride go car go food
Suyan Tohu,5,Di perbanyak driver goridenya,2024-06-18 09:34:28,1,POSITIF,banyak driver goridenya
Isa Viscount,5,"GOJEK Semakin Terdepan.... Tingkatkan Terus Vocher Go Food, Go Ride..... Aplikasi Dengan Fitur Keamanan Super Ketat.... 👍👍👍👍👍",2024-06-10 20:32:14,1,POSITIF,gojek depan tingkat vocher go food go ride aplikasi fitur aman super ketat
Reno Agus Setiawan,5,jadi mitra goride gimana ya,2024-06-02 15:21:23,1,POSITIF,mitra goride iya
Komala Sari,1,Mau pesen goride nunggu nya ampe 1 jam lebih,2024-06-01 19:44:23,0,NEGATIF,pesan goride tunggu nya ampe jam
felicia Tulipana,5,"knp go point ga bs dipake utk go ride sm go car? tulisannya suru update, pas mau update masuk page ini malah ga ad optionnya tp kl utk voucher yg lain bs",2024-07-30 15:06:32,0,NEGATIF,go point dipake go ride sm go car tulis suru update pas update masuk page optionnya voucher
zulfan pratama,5,"Baik, tingkatkan promo goride ny",2024-07-29 06:22:35,1,POSITIF,tingkat promo goride ny
Yunita Seuk,5,Belum dpt goride,2024-07-10 12:21:03,0,NEGATIF,goride
Mega,1,Mau milih go transit tapi selalu dialihkan ke go ride,2024-07-10 07:58:26,0,NEGATIF,milih go transit alih go ride
Santymwoya,1,"Voucher Gosend banyak2 ngapain anjir gak guna 🙄mending banyakin goride, gocar sama gofood",2024-07-09 09:27:37,0,NEGATIF,voucher gosend anjing banyakin goride gocar gofood
Najwa Syifa Aqilla,4,Tolong dong munculin lagi diskon voucher goride nya biasanya kan ada diskonnya kek yang dulu😊,2024-07-08 17:16:26,1,POSITIF,munculin diskon voucher goride nya diskon
Dhun Nur Al Mitsri (Aal kalau biasa di rumah.),3,"Aplikasinya bagus namun ada beberapa catatan apalagi dari sisi agama islamnya soalnya ada yang bertentangan sejauh yang saya tahu. Cuma saya mau nanya, maaf kalau sini. Terkait penumpang goride, itu apakah mutlak ga boleh 2 penumpang atau beberapa keadaan boleh? Misalkan ibu bersama anaknya. Bagaimana dengan ibu dan bayinya? Mohon jawabannya segera.",2024-07-01 07:09:58,0,NEGATIF,aplikasi bagus catat sisi agama islam tentang nanya maaf kait tumpang goride mutlak tumpang anak bayi mohon jawab
Eko Hermawanto,1,"Matikan Fitur Order Dobel/2 pemesanan GoRide. Seharusnya kalau sudah Order GoRide tidak bisa order GoRide lagi sekaligus, harus dibatalkan dulu baru bisa pesan lagi",2024-08-31 10:25:33,0,NEGATIF,mati fitur order dobel mesan goride order goride order goride batal pesan
Bayu Setiawan,4,Sejauh ini ok si cuma tolong dong terutama buat driver pas traveling di jakarta kenapa si kalau tiap go ride sering banget dapat plat nomor motor di aplikasi beda dengan plat nomor motor?,2024-08-30 20:23:27,0,NEGATIF,si driver pas traveling jakarta si go ride banget plat nomor motor aplikasi beda plat nomor motor
Aditya Pratama,1,Aku Driver 2016 Goride Gojek. Gada bonus hari.,2024-08-22 13:57:49,0,NEGATIF,driver goride gojek gada bonus
Ipon Tandayu,3,"Saya hampir setiap hari pakai gojek, gak pernah dapet voucher goride, beli paket pun gak ada, orang yg jarang pake malah tiap minggu dapet voucher",2024-08-21 00:17:59,0,NEGATIF,pakai gojek voucher goride beli paket orang jarang pakai minggu voucher
Eva Gultom,1,"Saya ada promo naik goride diskon goride tpi nggk bisa digunain,promo2 lainnya juga,tpi ngk bisa dipasang promo nya,trus ngapain gitu klo ngk bisa dipake",2024-08-19 10:55:27,0,NEGATIF,promo goride diskon goride nggk digunain promo tpi ngk pasang promo nya trus ngk dipake
kharisma nusantara,1,"mohon penjelasannya dari pihak aplikator 🙏 mengapa aplikasi gojek (customer) yang terhubung dengan aplikasi gopay dan gopartner tidak bisa dibuka,, harus buka aplikasi gopay juga, sementara saya mau menggunakan aplikasi gojek (customer) untuk memesan gofood, goride, gosend, untuk isi pulsa, bayar listrik, dll jadi gak bisa sungguh mengecewakan 🤦😤😠😡🤬",2024-08-11 07:03:05,0,NEGATIF,mohon jelas aplikator aplikasi gojek customer hubung aplikasi gopay gopartner buka buka aplikasi gopay aplikasi gojek customer pesan gofood goride gosend isi pulsa bayar listrik sungguh kecewa
Hilmy Setiawan,4,Tolong donh... tambahin diskon lg buat goride harga lebih murah 5.000 Tolong yaa....🙏🙏🙏 butuh bnget buat anter anak skolah,2024-08-04 22:01:18,1,POSITIF,donh tambahin diskon goride harga murah yaa butuh bnget anak skolah
fenny sie,5,"Pelanggan setia goride,gocar,gofood",2024-08-03 11:41:38,1,POSITIF,langgan setia goride gocar gofood
Saya Saja,1,Tadi saya gak pesen cuman buka aja malah pesen goride sendiri sampek 5 driver,2024-08-02 22:49:03,0,NEGATIF,pesan cuma buka pesan goride sampek driver
Abdul Hamidusman,5,Baru mau coba layanan go ride,2024-09-13 23:34:54,1,POSITIF,coba layan go ride
Benny Tristan,5,"Gojek ride masih sering kasih promo, untuk masukan Gofood sekarang kok banyak biaya lain-lain nya ya.",2024-09-12 06:47:19,1,POSITIF,gojek ride kasih promo masuk gofood biaya nya
Yos Sudarso,5,I got safety when I was ride Gojek,2024-09-09 21:04:07,1,POSITIF,got safety when was ride gojek
Asih Ummu Athifah Farah,5,Kalau boleh usul ... Konsumen bisa memilih driver goride yg cewek,2024-09-08 15:33:06,1,POSITIF,usul konsumen pilih driver goride cewek
Utomo Budiwiyanto,5,"Driver:bik, sopan, rapi, ramah Kendaraan: Terawat baik. Dijalan: Patuh &taat peraturan lalu lintas. Layanan panggilan: Cepat, selalu beri salam, relatif yepay waktu. Untuk Gojek 1.Beri reward bagi: 1.Driver teladan. 2.Cistomersetia/ telafan.. Thn 23 - 24 pernah mengadakan indian voucer berhadiah mobil kapan pengumannya..! Sudah atau blm...disosialisasikan Terimakasih...🙏 Customer Gojek (go ride & go car)",2024-09-03 20:33:59,1,POSITIF,driverbik sopan rapi ramah kendara awat jalan patuh taat atur lintas layan panggil cepat salam relatif yepay gojek reward driver teladan cistomersetia taf ada indian voucer hadiah mobil uman blm sosialisasi terimakasih customer gojek go ride go car
leody suastika,1,Tidak pernah di kasi promo setiap order gofood atau goride atau gocar.,2024-10-28 17:57:10,0,NEGATIF,kasi promo order gofood goride gocar
Aqilla Putra,5,Berikan option edit alamat ketika kita sudah memesan gofood seperti yang ada di goride,2024-10-26 12:50:20,1,POSITIF,option edit alamat pesan gofood goride
Nani,4,"Kalau goride bayar pake gopay dapat drivernya yang jauh, menunggu lama. Tolong perbarui",2024-10-19 15:53:14,0,NEGATIF,goride bayar pakai gopay drivernya tunggu baru
Eko Arief Maulana,2,"Perbaikin lagi masalah pemberitahuan/notifikasi, masa diberitahukan kalo gak dapat driver atau driver sedang sibuk pas mau mesan goride lagi untuk kedua kalinya tiba-tiba ada driver dari pesan goride yang pertama",2024-10-17 19:22:14,0,NEGATIF,perbaikin pemberitahuannotifikasi diberitahukan driver driver sibuk pas mesan goride kali driver pesan goride
Verlyn Linette,2,Saya hampir tiap hari selama 1 tahun pakai gojek tpi tidak dapat voucher diskon goride,2024-10-15 11:24:42,0,NEGATIF,pakai gojek voucher diskon goride
Joko Sihono,5,Cara order food: usahakan menu sesuai yg kita inginkan..klo sdh sesuai baru silahkan order...order ride: usahakan semua sdh siap..standby di depan rumah..kos...dirasa sdh siap baru silahkan order..,2024-10-14 11:04:01,1,POSITIF,order food usaha menu sesuai klo sesuai silah order order ride usaha standby rumah kos rasa silah order
Bang Mandar,1,Saya order pakai gotransit tp jemputan goride dari stasiun tidak datang dan tidak ada pengaduan,2024-10-14 11:00:28,0,NEGATIF,order pakai gotransit jemput goride stasiun adu
Vian yuni,5,Untuk goride lebih mudah dulu,2024-10-10 09:21:53,1,POSITIF,goride mudah
Joko Sutrisno,4,Pesen goride Dari duren tiga ke jln margasatwa pdk labu. Demi naikin tarif muter lewat Rs Fatmawati. Kenapa gk lewat trakindo/transmart/jln bhakti. Aenehhh,2024-10-08 18:33:31,0,NEGATIF,pesan goride durian jalan margasatwa pdk labu naikin tarif muter rs fatmawati trakindotransmartjln bhakti aeneh
Minnie Mouse,3,Gofood 👎 Goride 👍 Gocar 👍 Gosend 👍 Pesan gacoan pake aplikasi orange 50 menit sampai. Pake aplikasi gojek hampir 2 jam baru sampai. 🤣🤣🤣,2024-10-06 20:14:14,1,POSITIF,gofood goride gocar gosend pesan gaco pakai aplikasi orange menit pakai aplikasi gojek jam
Ika Nur Afifah,2,"plis promo nya yang jelas khusus buat goride, saya tiap hari pake goride knpa ga pernah dpt promo, sedangkan temen saya slalu dpt potongan 😓 sampe2 saya beli loh buat dpt potongan :' kek gaadil gt pls",2024-10-05 19:46:16,0,NEGATIF,plis promo nya khusus goride pakai goride promo teman slalu potong sampe beli loh potong gaadil pls
Yogi Hidayat17,5,"Baru ganti no hp goride ,tapi blm bisa beli kuota internet di gopay,minta tolong dibantu y",2024-11-30 11:00:17,1,POSITIF,ganti nomor hp goride beli kuota internet gopay bantu
Didiet Sulistio,2,"Tolong lah diubah kelengkapan untuk register konsumen.Disertakan berat badan,agar aplikasi gopartner bisa sortir penumpang goride biasa atau goride comfort.",2024-11-29 20:37:53,0,NEGATIF,ubah lengkap register konsumen serta berat badan aplikasi gopartner sortir tumpang goride goride comfort
2Firmansyah 6Firmansyah,5,"Saya harap di update kedepanya saat pesan go food muncul notifikasi, jangan go ride aja yang muncul",2024-11-20 10:14:58,1,POSITIF,harap update depa pesan go food muncul notifikasi go ride muncul
Caca Nababan,4,"Kenapa tiba tiba goride tidak bisa membawa penumpang 2 orang anak SD, padahal semalam masih bisa🥺",2024-11-19 16:35:04,0,NEGATIF,goride bawa tumpang orang anak sd malam
alfaaza store,5,Selalu repeat order goride dan gocar mempermudah saat diperlukan Driver dan rider baik baik dan sopan,2024-11-13 08:43:08,1,POSITIF,repeat order goride gocar mudah driver rider sopan
Dwi Pratami,1,"Drivernya di tatar lg deh yg goride, klo gamau ribet gausa jd driver ojol 🙃 pdhl ga pake promo lho.",2024-11-11 23:52:06,0,NEGATIF,drivernya tatar deh goride ribet gausa driver ojol pakai promo lho
